JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration,row_num
2103,1,17,2024-01-29,Homepage,Click,211,1
2104,37,14,2025-07-03,Checkout,Drop-off,NULL,1
2105,70,12,2025-08-04,Homepage,View,295,1
2106,83,11,2023-02-14,Checkout,Drop-off,NULL,1
2107,58,12,2025-12-29,Homepage,Click,177,1
2108,34,5,2025-05-27,Homepage,View,226,1
2109,27,7,2023-07-22,Homepage,View,163,1
2110,67,14,2025-06-03,ProductPage,View,240,1
2111,94,10,2023-07-04,ProductPage,View,28,1
2112,30,15,2024-04-15,productpage,View,156,1
2113,11,16,2024-10-12,ProductPage,View,137,1
2114,40,5,2025-09-28,Homepage,View,298,1
2115,22,17,2024-10-20,Homepage,View,77,1
2116,20,8,2025-11-10,ProductPage,View,156,1
2117,63,16,2023-12-06,Homepage,Click,29,1
2118,70,19,2024-01-27,Homepage,View,176,1
2119,23,17,2024-08-28,Homepage,View,97,1
2120,77,20,2024-05-11,Checkout,Drop-off,NULL,1
2121,66,7,2023-01-26,ProductPage,View,282,1
2122,21,5,2023-08-28,Homepage,View,79,1
2123,14,17,2025-03-03,Homepage,View,49,1
2124,1,3,2023-09-23,ProductPage,View,161,1
2125,21,14,2025-01-21,Checkout,Drop-off,NULL,1
2126,16,7,2023-07-10,Homepage,Click,217,1
2127,98,16,2024-12-18,Checkout,Purchase,292,1
2128,45,17,2023-12-13,Checkout,Drop-off,NULL,1
2129,89,11,2025-01-02,Checkout,Drop-off,NULL,1
2130,30,15,2024-04-14,Homepage,View,130,1
2131,48,4,2024-02-08,Checkout,Drop-off,NULL,1
2132,13,4,2023-03-17,ProductPage,View,22,1
2133,73,9,2024-05-24,Homepage,Click,208,1
2134,60,4,2025-05-04,ProductPage,Click,160,1
2135,53,19,2023-04-24,Homepage,View,272,1
2136,16,12,2023-10-17,Checkout,Drop-off,NULL,1
2137,54,16,2025-07-20,productpage,View,117,1
2138,33,18,2024-04-04,ProductPage,View,133,1
2139,49,11,2024-04-11,ProductPage,View,84,1
2140,48,16,2024-06-20,Homepage,Click,29,1
2141,40,3,2025-09-22,ProductPage,Click,191,1
2142,34,11,2023-07-31,Homepage,Click,224,1
2143,46,16,2024-12-04,ProductPage,Click,283,1
2144,82,14,2024-10-15,Homepage,View,281,1
2145,66,19,2025-06-01,ProductPage,View,207,1
2146,54,1,2025-10-01,ProductPage,View,187,1
2147,83,3,2024-06-12,Checkout,Drop-off,NULL,1
2148,39,10,2024-12-26,ProductPage,View,176,1
2149,33,14,2023-12-24,Homepage,Click,63,1
2150,14,13,2023-10-23,Homepage,Click,121,1
2151,73,9,2024-02-18,Homepage,View,152,1
2152,41,15,2024-12-31,ProductPage,View,262,1
2153,65,16,2024-02-09,ProductPage,View,289,1
2154,19,9,2025-01-14,Checkout,Drop-off,NULL,1
2155,70,14,2023-04-24,ProductPage,View,126,1
2156,30,20,2024-04-05,Homepage,View,60,1
2157,90,16,2024-03-10,Checkout,Drop-off,NULL,1
2158,3,14,2023-06-18,ProductPage,View,39,1
2159,4,8,2025-12-15,ProductPage,View,259,1
2160,66,10,2025-09-05,Homepage,View,150,1
2161,42,17,2023-12-18,ProductPage,View,144,1
2162,26,15,2023-06-09,Homepage,Click,219,1
2162,26,15,2023-06-09,Homepage,Click,219,2
2163,46,18,2025-07-26,ProductPage,Click,217,1
2164,29,3,2023-07-04,Checkout,Purchase,174,1
2165,45,4,2025-10-12,ProductPage,View,35,1
2166,99,14,2023-06-24,ProductPage,View,246,1
2167,29,6,2025-04-08,productpage,View,123,1
2168,84,11,2023-01-17,Homepage,View,22,1
2169,5,19,2024-01-13,homepage,View,135,1
2170,67,10,2024-09-08,Checkout,Drop-off,NULL,1
2171,73,7,2023-05-03,Checkout,Drop-off,NULL,1
2172,61,8,2024-12-01,Homepage,Click,139,1
2173,98,2,2023-01-14,ProductPage,Click,298,1
2174,95,3,2024-07-30,Checkout,Purchase,63,1
2175,12,10,2024-03-28,Homepage,Click,280,1
2176,63,7,2025-08-02,ProductPage,Click,134,1
2177,77,19,2025-01-06,ProductPage,Click,183,1
2178,34,5,2023-08-22,productpage,Click,41,1
2179,63,6,2024-10-01,Checkout,Purchase,122,1
2180,72,14,2023-11-17,Homepage,Click,106,1
2181,59,17,2024-09-25,Checkout,Purchase,145,1
2182,72,9,2023-06-21,homepage,View,19,1
2183,54,18,2024-10-11,Homepage,Click,294,1
2184,34,7,2023-06-02,ProductPage,Click,275,1
2185,39,12,2023-03-17,ProductPage,Click,57,1
2186,57,20,2023-12-03,ProductPage,Click,224,1
2187,1,9,2024-10-23,Checkout,Purchase,10,1
2188,95,2,2023-06-06,ProductPage,View,237,1
2189,49,20,2025-01-06,ProductPage,View,130,1
2190,33,16,2025-05-10,Homepage,Click,233,1
2191,7,8,2024-12-23,ProductPage,Click,289,1
2192,93,17,2024-06-21,Homepage,Click,48,1
2193,19,20,2024-11-25,Homepage,Click,162,1
2194,33,14,2023-06-04,Checkout,Purchase,217,1
2195,75,10,2025-01-24,ProductPage,View,258,1
2196,46,12,2025-04-21,ProductPage,View,150,1
2197,58,2,2024-03-25,ProductPage,View,23,1
2198,34,16,2023-09-01,ProductPage,View,187,1
2199,7,15,2023-01-31,Homepage,View,122,1
2200,93,16,2024-05-08,Checkout,Drop-off,NULL,1
2201,84,6,2025-07-10,ProductPage,View,45,1
2202,5,3,2024-09-07,Homepage,Click,121,1
2203,6,11,2024-08-22,ProductPage,Click,136,1
2204,81,3,2023-01-18,ProductPage,Click,234,1
2205,100,9,2024-08-23,Homepage,Click,20,1
2206,10,1,2025-03-10,Homepage,Click,16,1
2207,11,14,2025-03-17,Homepage,Click,52,1
2208,60,1,2025-06-04,ProductPage,Click,281,1
2209,97,4,2025-04-19,Checkout,Purchase,23,1
2210,89,17,2024-11-30,Checkout,Drop-off,NULL,1
2211,67,7,2025-04-06,Homepage,View,34,1
2212,49,17,2025-01-14,Homepage,View,152,1
2213,84,14,2023-07-29,Checkout,Drop-off,NULL,1
2214,92,14,2024-08-15,ProductPage,View,258,1
2215,49,19,2023-02-14,Checkout,Drop-off,NULL,1
2216,51,16,2025-08-05,ProductPage,View,249,1
2217,28,20,2024-06-19,Homepage,View,28,1
2218,51,3,2025-12-14,Homepage,Click,115,1
2219,14,20,2024-01-02,Homepage,Click,145,1
2220,99,3,2024-06-26,ProductPage,Click,281,1
2221,41,12,2023-07-08,Homepage,View,292,1
2222,84,3,2023-05-19,Homepage,Click,222,1
2223,61,20,2023-11-11,ProductPage,Click,159,1
2224,88,4,2023-06-01,Checkout,Purchase,89,1
2225,44,10,2023-10-29,ProductPage,View,107,1
2226,4,9,2024-03-20,Homepage,View,259,1
2227,35,13,2025-07-30,Checkout,Drop-off,NULL,1
2228,92,14,2023-08-18,Homepage,Click,193,1
2229,7,8,2023-06-11,ProductPage,Click,181,1
2230,74,3,2023-01-11,Checkout,Purchase,219,1
2231,70,2,2023-03-12,Homepage,View,20,1
2232,35,16,2023-06-18,Homepage,View,89,1
2233,95,6,2024-01-07,Homepage,Click,266,1
2234,31,3,2025-07-03,Checkout,Purchase,107,1
2235,13,8,2023-05-14,Checkout,Drop-off,NULL,1
2236,41,16,2025-12-20,ProductPage,View,171,1
2237,72,4,2023-05-02,Homepage,View,52,1
2238,22,19,2024-11-14,Homepage,View,268,1
2239,83,18,2025-03-30,Homepage,Click,134,1
2240,19,6,2025-06-09,ProductPage,Click,107,1
2241,84,1,2024-01-12,productpage,Click,15,1
2242,54,6,2024-11-17,Homepage,View,234,1
2243,25,4,2025-03-20,ProductPage,View,141,1
2244,22,3,2025-05-17,ProductPage,View,139,1
2245,33,17,2025-02-16,Homepage,View,247,1
2246,11,15,2023-06-04,ProductPage,View,114,1
2247,38,18,2025-04-25,Checkout,Drop-off,NULL,1
2247,38,18,2025-04-25,Checkout,Drop-off,NULL,2
2248,36,20,2024-05-16,ProductPage,View,152,1
2249,61,2,2025-07-21,ProductPage,View,131,1
2250,25,9,2025-05-29,ProductPage,View,122,1
2251,42,14,2025-08-07,ProductPage,View,231,1
2252,3,7,2023-01-12,Homepage,View,64,1
2253,57,15,2023-05-26,ProductPage,View,274,1
2254,74,1,2025-08-28,Homepage,Click,151,1
2255,13,12,2025-09-23,Homepage,View,281,1
2256,3,13,2025-12-15,Homepage,View,284,1
2257,37,12,2025-11-10,ProductPage,View,87,1
2258,77,9,2023-08-01,Homepage,View,221,1
2259,73,15,2025-12-24,ProductPage,View,133,1
2260,17,18,2025-12-26,Homepage,Click,92,1
2261,93,13,2023-05-13,ProductPage,Click,74,1
2262,83,9,2025-09-08,Checkout,Purchase,117,1
2263,38,1,2024-04-21,ProductPage,View,67,1
2264,73,5,2025-04-13,Homepage,View,249,1
2265,1,11,2024-09-01,Homepage,View,15,1
2266,97,11,2025-08-27,Homepage,Click,227,1
2267,29,18,2023-04-07,Homepage,Click,194,1
2268,83,16,2023-12-24,Homepage,Click,284,1
2269,59,11,2024-12-23,Checkout,Drop-off,NULL,1
2270,89,3,2023-11-02,ProductPage,View,222,1
2271,1,7,2025-09-17,Checkout,Drop-off,NULL,1
2272,57,6,2023-08-20,Checkout,Drop-off,NULL,1
2273,65,18,2023-03-28,ProductPage,View,70,1
2274,27,1,2024-09-12,Checkout,Drop-off,NULL,1
2275,28,1,2025-07-08,ProductPage,View,21,1
2276,10,19,2025-11-07,Homepage,View,12,1
2277,45,5,2025-07-14,Checkout,Drop-off,NULL,1
2278,81,9,2024-06-22,Homepage,Click,270,1
2279,33,2,2025-09-05,ProductPage,Click,149,1
2280,90,16,2023-04-17,Homepage,Click,183,1
2281,93,4,2024-04-21,ProductPage,Click,172,1
2282,69,2,2023-01-05,Homepage,View,55,1
2283,65,15,2023-08-24,ProductPage,View,254,1
2284,58,3,2023-06-12,ProductPage,View,292,1
2285,45,7,2024-07-22,ProductPage,View,276,1
2286,8,19,2023-11-20,Homepage,View,63,1
2287,87,3,2023-02-18,Homepage,View,120,1
2288,29,4,2023-07-27,Homepage,Click,141,1
2289,91,12,2023-07-16,ProductPage,Click,252,1
2290,97,15,2024-01-09,Homepage,View,53,1
2291,93,19,2024-03-03,ProductPage,View,266,1
2292,19,2,2025-06-25,ProductPage,View,216,1
2293,73,5,2024-06-27,Checkout,Drop-off,NULL,1
2294,66,7,2025-06-06,ProductPage,View,134,1
2295,67,9,2025-07-04,Homepage,View,239,1
2296,44,9,2023-01-22,ProductPage,View,143,1
2297,70,15,2023-12-18,Homepage,View,203,1
2298,85,2,2024-11-26,Homepage,View,179,1
2299,45,2,2023-07-04,ProductPage,View,188,1
2300,45,12,2024-02-10,ProductPage,View,298,1
2301,24,1,2025-10-06,Homepage,View,285,1
2302,36,2,2025-04-19,Checkout,Drop-off,NULL,1
2303,58,3,2025-09-08,Homepage,View,155,1
2304,79,16,2024-05-27,ProductPage,View,13,1
2305,95,9,2025-09-06,productpage,View,58,1
2306,37,18,2023-01-21,Checkout,Drop-off,NULL,1
2307,5,11,2023-06-28,ProductPage,View,104,1
2308,34,8,2023-07-16,Homepage,Click,121,1
2309,21,7,2025-08-20,ProductPage,Click,30,1
2310,31,3,2023-09-23,ProductPage,Click,133,1
2311,75,8,2023-09-11,Checkout,Purchase,34,1
2312,84,17,2025-06-09,ProductPage,View,279,1
2313,8,16,2023-07-18,ProductPage,View,160,1
2314,29,10,2024-04-27,ProductPage,View,24,1
2315,68,7,2024-08-08,ProductPage,View,70,1
2316,62,13,2024-09-24,Homepage,View,207,1
2317,38,8,2024-02-06,ProductPage,View,138,1
2318,85,13,2024-12-08,ProductPage,View,108,1
2319,20,5,2023-12-30,ProductPage,View,68,1
2320,65,18,2023-04-11,Homepage,Click,176,1
2321,46,9,2024-05-20,ProductPage,Click,213,1
2322,84,13,2024-11-10,homepage,Click,145,1
2323,91,3,2023-03-06,Homepage,View,51,1
2324,21,12,2025-04-09,Homepage,Click,104,1
2325,96,11,2023-08-09,checkout,Purchase,221,1
2326,80,10,2025-06-03,ProductPage,View,113,1
2327,21,1,2023-11-07,Homepage,View,228,1
2328,85,17,2024-12-27,ProductPage,View,283,1
2329,17,16,2025-01-17,Homepage,Click,63,1
2330,64,6,2025-02-20,ProductPage,Click,251,1
2331,30,10,2025-07-15,Homepage,Click,206,1
2332,40,8,2023-02-23,Checkout,Purchase,292,1
2333,67,6,2024-10-22,ProductPage,View,193,1
2334,30,12,2025-06-29,ProductPage,View,94,1
2335,49,5,2025-04-30,ProductPage,View,18,1
2336,89,8,2025-02-21,ProductPage,View,33,1
2337,88,13,2024-12-11,ProductPage,View,194,1
2338,80,8,2025-06-21,Homepage,View,205,1
2339,39,2,2023-08-04,Homepage,View,272,1
2340,43,16,2024-08-06,Checkout,Drop-off,NULL,1
2341,17,8,2025-06-11,ProductPage,View,76,1
2342,90,10,2024-03-25,Checkout,Drop-off,NULL,1
2343,34,14,2024-04-03,ProductPage,View,100,1
2344,45,5,2025-07-12,Checkout,Drop-off,NULL,1
2345,10,12,2025-06-20,Homepage,View,278,1
2346,100,7,2024-03-03,checkout,Drop-off,NULL,1
2347,92,14,2023-05-25,ProductPage,View,158,1
2348,7,6,2024-04-11,Checkout,Drop-off,NULL,1
2349,88,20,2024-10-12,ProductPage,View,47,1
2350,100,2,2023-02-18,ProductPage,View,286,1
2351,83,9,2025-12-21,Homepage,View,85,1
2352,33,18,2023-06-14,ProductPage,View,58,1
2353,41,14,2024-05-28,Homepage,View,144,1
2354,70,5,2023-01-14,Homepage,Click,276,1
2355,17,10,2024-09-09,Checkout,Purchase,26,1
2356,47,8,2025-02-18,homepage,View,285,1
2357,82,5,2025-02-19,ProductPage,View,236,1
2358,96,19,2024-08-27,Homepage,View,123,1
2359,49,1,2025-08-17,Checkout,Drop-off,NULL,1
2360,82,4,2023-09-26,ProductPage,View,204,1
2361,71,20,2023-03-20,Homepage,View,158,1
2362,25,12,2023-11-15,Checkout,Drop-off,NULL,1
2363,83,16,2023-12-11,ProductPage,View,172,1
2364,37,18,2025-06-16,Checkout,Drop-off,NULL,1
2365,63,2,2025-01-24,ProductPage,View,56,1
2366,69,7,2025-10-03,Homepage,View,116,1
2367,59,12,2024-04-17,Homepage,Click,100,1
2368,79,18,2025-09-14,Homepage,View,140,1
2369,94,2,2024-11-15,Homepage,Click,181,1
2370,17,1,2024-01-11,Homepage,Click,70,1
2371,65,15,2023-05-06,Checkout,Purchase,67,1
2372,98,19,2025-06-26,Homepage,View,213,1
2373,80,4,2023-07-21,Homepage,View,93,1
2374,8,17,2025-09-12,Homepage,View,293,1
2375,29,13,2025-04-03,Homepage,View,188,1
2376,24,8,2025-08-14,Homepage,Click,20,1
2377,66,20,2023-06-28,Checkout,Purchase,21,1
2378,77,14,2024-08-22,Checkout,Drop-off,NULL,1
2379,42,10,2025-03-29,Homepage,Click,25,1
2380,12,9,2023-01-11,Checkout,Purchase,123,1
2381,4,19,2023-02-09,Homepage,View,273,1
2382,82,3,2023-02-26,ProductPage,View,131,1
2383,22,2,2023-09-06,Homepage,Click,195,1
2384,11,7,2023-01-08,ProductPage,Click,17,1
2385,76,15,2025-09-20,Checkout,Purchase,254,1
2386,94,10,2024-09-17,Homepage,View,279,1
2387,22,2,2024-06-04,ProductPage,View,92,1
2388,54,4,2024-11-01,Homepage,View,58,1
2389,88,16,2023-06-04,Homepage,Click,95,1
2390,45,1,2024-09-30,Checkout,Purchase,91,1
2391,11,15,2024-07-22,Checkout,Drop-off,NULL,1
2392,58,2,2023-11-11,ProductPage,View,140,1
2393,52,20,2023-10-02,Homepage,Click,163,1
2394,87,5,2025-09-30,ProductPage,Click,273,1
2395,74,9,2023-10-11,ProductPage,Click,245,1
2396,59,13,2025-08-10,ProductPage,Click,89,1
2397,72,9,2025-11-08,ProductPage,Click,197,1
2398,97,5,2024-12-02,Homepage,Click,66,1
2399,2,17,2024-03-20,Checkout,Purchase,197,1
2400,85,18,2024-04-26,ProductPage,View,135,1
2401,15,4,2023-07-02,Homepage,Click,86,1
2402,70,2,2023-07-08,ProductPage,Click,222,1
2403,63,14,2023-08-09,ProductPage,Click,274,1
2404,47,19,2023-12-09,Checkout,Purchase,55,1
2405,78,11,2023-08-26,ProductPage,View,287,1
2406,69,11,2024-01-22,ProductPage,View,172,1
2407,23,12,2025-02-02,Checkout,Drop-off,NULL,1
2408,46,8,2023-08-23,ProductPage,View,186,1
2409,39,18,2025-06-18,Homepage,Click,141,1
2410,43,4,2025-10-06,ProductPage,Click,224,1
2411,23,1,2024-05-25,checkout,Purchase,44,1
2412,88,12,2025-01-18,ProductPage,View,108,1
2413,30,14,2023-05-02,ProductPage,View,73,1
2414,75,12,2024-09-03,homepage,Click,159,1
2415,83,16,2024-08-12,ProductPage,Click,193,1
2416,29,20,2023-03-03,ProductPage,Click,163,1
2417,42,12,2023-12-15,Checkout,Purchase,171,1
2418,92,6,2025-10-27,Homepage,View,238,1
2419,58,14,2023-02-14,ProductPage,View,63,1
2420,69,1,2025-12-08,productpage,View,166,1
2421,62,5,2024-02-21,Homepage,View,178,1
2422,15,2,2023-11-29,ProductPage,View,185,1
2423,97,8,2025-10-15,Checkout,Drop-off,NULL,1
2424,81,17,2023-11-16,ProductPage,View,76,1
2425,45,11,2024-10-12,ProductPage,View,187,1
2426,71,19,2024-05-11,ProductPage,View,192,1
2427,57,1,2023-12-25,Homepage,Click,155,1
2428,87,9,2023-07-20,Checkout,Purchase,150,1
2429,32,19,2024-02-19,ProductPage,View,251,1
2430,41,1,2023-08-31,Homepage,View,251,1
2431,52,2,2025-05-08,homepage,View,12,1
2432,76,20,2024-03-29,Homepage,Click,160,1
2433,90,8,2024-01-30,ProductPage,Click,256,1
2434,77,16,2023-05-31,Homepage,Click,152,1
2435,71,3,2025-02-25,ProductPage,Click,101,1
2436,19,16,2023-08-11,Homepage,View,275,1
2437,9,12,2023-04-27,checkout,Drop-off,NULL,1
2438,41,5,2023-08-11,Checkout,Drop-off,NULL,1
2439,6,10,2025-01-07,Checkout,Drop-off,NULL,1
2440,69,8,2025-05-09,homepage,View,107,1
2441,43,20,2025-02-19,Checkout,Drop-off,NULL,1
2442,100,15,2025-09-06,ProductPage,View,248,1
2443,82,2,2023-09-21,Homepage,View,125,1
2444,21,15,2024-05-16,ProductPage,View,134,1
2445,84,9,2025-05-25,ProductPage,View,99,1
2446,21,1,2024-11-16,ProductPage,View,22,1
2447,29,5,2025-11-23,Homepage,View,264,1
2448,4,7,2023-10-23,Homepage,View,24,1
2449,64,12,2024-09-18,Homepage,View,239,1
2450,98,4,2023-07-20,Checkout,Drop-off,NULL,1
2451,99,13,2024-07-13,ProductPage,View,73,1
2452,42,7,2024-04-29,ProductPage,View,292,1
2453,64,11,2025-05-29,Homepage,View,32,1
2454,51,16,2025-05-16,Homepage,Click,48,1
2455,33,9,2025-03-18,ProductPage,Click,144,1
2456,69,15,2025-03-21,Homepage,View,217,1
2457,31,5,2025-01-12,ProductPage,View,38,1
2458,25,12,2023-11-04,ProductPage,View,112,1
2459,42,15,2023-03-20,Homepage,View,188,1
2460,42,8,2023-07-25,ProductPage,View,111,1
2461,82,9,2024-03-22,ProductPage,View,74,1
2462,57,8,2025-07-22,Checkout,Drop-off,NULL,1
2463,70,8,2023-07-03,ProductPage,View,282,1
2464,45,12,2025-06-15,Homepage,View,140,1
2465,65,19,2024-06-27,ProductPage,View,49,1
2466,24,17,2023-08-11,ProductPage,View,132,1
2467,3,1,2024-03-01,Homepage,View,205,1
2468,83,7,2024-03-30,Checkout,Drop-off,NULL,1
2469,25,18,2025-11-30,ProductPage,View,93,1
2470,93,1,2025-11-24,ProductPage,View,278,1
2471,46,7,2024-02-17,Homepage,View,199,1
2472,61,20,2023-03-24,Homepage,Click,108,1
2473,1,10,2023-02-12,checkout,Purchase,271,1
2474,36,9,2025-05-06,Checkout,Drop-off,NULL,1
2475,95,4,2025-08-10,productpage,View,91,1
2476,20,10,2024-12-05,Homepage,View,25,1
2477,43,1,2023-09-05,Homepage,View,280,1
2478,78,15,2023-08-09,Homepage,Click,269,1
2479,23,16,2024-11-06,ProductPage,Click,145,1
2480,76,13,2023-12-20,Checkout,Purchase,139,1
2481,51,18,2025-11-19,ProductPage,View,238,1
2482,12,1,2025-02-07,Homepage,View,280,1
2483,49,11,2023-02-10,ProductPage,View,287,1
2484,42,9,2023-10-01,Checkout,Drop-off,NULL,1
2485,4,2,2023-08-07,Checkout,Drop-off,NULL,1
2486,99,5,2023-02-14,Homepage,Click,178,1
2487,82,5,2023-04-26,Checkout,Purchase,294,1
2488,31,11,2025-05-31,ProductPage,View,232,1
2489,55,13,2024-07-12,ProductPage,View,29,1
2490,1,6,2023-02-19,ProductPage,View,196,1
2491,51,14,2024-06-17,ProductPage,View,211,1
2492,41,4,2024-11-06,ProductPage,View,240,1
2493,68,6,2025-01-06,ProductPage,View,291,1
2494,19,20,2024-09-14,Homepage,View,57,1
2495,62,6,2023-06-26,Homepage,View,265,1
2496,45,1,2024-03-04,Checkout,Drop-off,NULL,1
2497,40,1,2024-01-29,ProductPage,View,21,1
2498,86,7,2023-09-18,ProductPage,View,264,1
2499,40,1,2024-07-16,ProductPage,View,176,1
2500,22,9,2023-03-17,ProductPage,View,17,1
2501,79,3,2023-08-14,ProductPage,View,146,1
2501,79,3,2023-08-14,ProductPage,View,146,2
2502,6,4,2024-01-28,Homepage,View,121,1
2503,85,8,2023-07-09,Checkout,Drop-off,NULL,1
2504,90,2,2024-12-06,Homepage,Click,252,1
2505,52,6,2023-09-09,checkout,Purchase,112,1
2506,100,19,2024-07-22,Checkout,Drop-off,NULL,1
2507,86,1,2025-05-19,homepage,View,153,1
2508,96,16,2025-03-30,Checkout,Drop-off,NULL,1
2509,91,11,2024-11-16,ProductPage,View,95,1
2510,34,4,2024-02-14,ProductPage,View,79,1
2511,5,19,2023-08-30,Homepage,View,207,1
2511,5,19,2023-08-30,Homepage,View,207,2
2512,59,8,2023-11-27,Homepage,View,96,1
2513,95,18,2024-05-06,Homepage,Click,267,1
2514,94,9,2024-04-19,Homepage,View,194,1
2515,98,20,2023-07-29,ProductPage,View,36,1
2516,56,9,2023-01-17,checkout,Drop-off,NULL,1
2517,83,13,2025-10-15,ProductPage,View,157,1
2518,20,9,2024-08-01,Checkout,Drop-off,NULL,1
2519,8,13,2024-05-22,ProductPage,View,216,1
2520,64,10,2023-06-22,Homepage,View,27,1
2521,62,15,2025-02-22,ProductPage,View,117,1
2522,35,11,2023-11-25,ProductPage,View,131,1
2523,31,2,2024-05-28,homepage,Click,26,1
2524,52,13,2024-02-12,Homepage,View,241,1
2525,92,2,2025-05-14,Homepage,View,144,1
2526,44,8,2024-08-20,homepage,View,233,1
2527,92,4,2024-04-12,Checkout,Drop-off,NULL,1
2528,70,3,2024-07-29,ProductPage,View,25,1
2529,15,1,2024-02-05,Checkout,Drop-off,NULL,1
2530,88,18,2023-06-01,Homepage,View,39,1
2531,31,5,2023-08-24,Checkout,Drop-off,NULL,1
2532,50,6,2023-02-06,Homepage,Click,153,1
2533,16,2,2025-10-21,Homepage,Click,79,1
2534,45,7,2024-08-13,ProductPage,Click,120,1
2535,28,4,2024-01-20,Homepage,View,295,1
2536,3,12,2024-01-31,Homepage,View,270,1
2537,31,13,2025-06-22,Homepage,Click,118,1
2538,62,17,2025-03-16,Homepage,Click,226,1
2539,86,2,2024-05-08,Checkout,Purchase,197,1
2540,57,14,2025-02-24,Checkout,Drop-off,NULL,1
2541,92,15,2023-10-17,ProductPage,View,136,1
2542,41,2,2023-04-23,Homepage,Click,289,1
2543,10,7,2025-02-13,productpage,Click,215,1
2544,40,16,2024-06-15,Homepage,Click,127,1
2545,43,17,2025-04-12,ProductPage,Drop-off,NULL,1
2546,52,14,2023-01-26,Homepage,Click,243,1
2547,1,20,2024-01-10,ProductPage,Click,70,1
2548,91,5,2023-08-10,Checkout,Purchase,131,1
2549,82,14,2024-11-25,Homepage,Click,215,1
2550,10,20,2024-07-29,ProductPage,Click,142,1
2551,32,14,2025-03-08,Checkout,Purchase,133,1
2552,75,8,2025-11-15,Homepage,Click,197,1
2553,14,4,2024-06-21,ProductPage,Click,214,1
2554,87,9,2023-05-07,checkout,Purchase,224,1
2555,13,16,2025-10-06,ProductPage,View,297,1
2556,1,15,2024-06-15,ProductPage,View,125,1
2557,76,13,2024-06-14,Homepage,View,136,1
2558,35,9,2023-06-28,Homepage,View,78,1
2559,13,9,2023-02-08,Checkout,Drop-off,NULL,1
2560,2,3,2025-10-25,Checkout,Drop-off,NULL,1
2561,59,20,2023-11-20,Homepage,View,60,1
2562,88,14,2025-02-20,Homepage,Click,134,1
2563,66,10,2025-12-06,Homepage,View,30,1
2564,43,10,2025-03-05,Homepage,View,128,1
2565,30,16,2025-01-07,Homepage,View,185,1
2566,34,2,2025-06-18,Homepage,View,291,1
2567,84,6,2023-06-07,ProductPage,View,249,1
2568,22,3,2024-07-05,Homepage,Click,142,1
2569,9,4,2024-12-16,ProductPage,Click,98,1
2570,47,2,2024-03-17,ProductPage,Click,226,1
2571,10,19,2024-01-16,ProductPage,Click,33,1
2572,41,15,2025-02-17,ProductPage,Click,191,1
2573,28,15,2025-08-10,Homepage,View,57,1
2574,29,5,2024-10-17,Checkout,Drop-off,NULL,1
2575,3,15,2023-07-16,ProductPage,View,229,1
2576,40,4,2023-08-26,Homepage,View,137,1
2577,84,20,2024-04-22,Checkout,Drop-off,NULL,1
2578,78,7,2023-06-04,Homepage,Click,110,1
2579,69,14,2023-12-12,ProductPage,Click,224,1
2580,32,7,2023-05-05,Homepage,View,118,1
2581,82,16,2025-07-26,Homepage,View,194,1
2582,79,19,2023-12-13,ProductPage,View,216,1
2583,59,18,2025-10-30,Homepage,Click,92,1
2584,98,20,2025-07-09,Homepage,View,293,1
2585,12,5,2024-10-12,ProductPage,View,272,1
2586,24,3,2025-07-19,checkout,Drop-off,NULL,1
2587,89,19,2023-06-05,checkout,Drop-off,NULL,1
2588,63,5,2025-02-10,Homepage,View,85,1
2589,54,19,2023-02-22,Checkout,Drop-off,NULL,1
2590,48,17,2023-04-23,Homepage,Click,176,1
2591,17,12,2024-07-22,Homepage,View,20,1
2592,8,12,2023-10-12,ProductPage,View,15,1
2593,13,16,2023-01-07,ProductPage,View,184,1
2594,57,11,2024-10-28,ProductPage,View,213,1
2595,27,16,2025-10-19,Homepage,Click,20,1
2596,3,17,2024-07-03,Homepage,View,261,1
2597,7,6,2024-07-01,ProductPage,View,273,1
2598,48,20,2025-02-11,ProductPage,View,158,1
2599,69,11,2025-11-25,Checkout,Drop-off,NULL,1
2600,78,2,2025-02-08,Checkout,Drop-off,NULL,1
2601,44,6,2025-12-21,Checkout,Drop-off,NULL,1
2602,76,14,2025-09-22,ProductPage,View,294,1
2603,4,2,2025-01-16,Homepage,View,254,1
2604,66,12,2024-01-12,Homepage,View,171,1
2605,19,3,2024-10-07,Homepage,View,217,1
2606,9,18,2025-05-29,ProductPage,View,137,1
2607,29,11,2024-02-06,Homepage,View,43,1
2608,60,15,2025-10-04,Homepage,Click,242,1
2609,32,20,2025-10-18,Homepage,View,114,1
2610,19,20,2025-11-23,Homepage,View,121,1
2611,81,19,2024-03-02,Homepage,View,95,1
2612,38,15,2024-08-08,Homepage,View,229,1
2613,66,20,2024-04-05,Checkout,Drop-off,NULL,1
2614,5,5,2025-07-09,Homepage,Click,183,1
2615,37,9,2023-02-22,Checkout,Purchase,272,1
2616,6,18,2025-12-20,Homepage,View,162,1
2617,12,19,2023-04-15,ProductPage,View,142,1
2618,61,16,2025-11-01,ProductPage,View,266,1
2619,88,11,2025-11-13,Checkout,Drop-off,NULL,1
2620,100,3,2025-02-20,Checkout,Drop-off,NULL,1
2621,44,9,2024-12-05,Homepage,Click,33,1
2622,36,7,2023-11-06,Homepage,Click,294,1
